seller_region,country_code,brand,asin,reporting_date,top_bsr_position,bot_bsr_position,sales,performance,units,discounts,cogs,refunds,sde1,sessions_mobile,sessions_browser,sessions,pageviews_mobile,pageviews_browser,pageviews,topbsr_sales,botbsr_sales,units_sales,refunds_sales,sessionsmobile_sales,pageviews_sales,topbsr_sde1,botbsr_sde1,units_sde1,refunds_sde1,sessionsmobile_sde1,pageviews_sde1,topbsr_units,botbsr_units,units_units,refunds_units,sessionsmobile_units,pageviews_units
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-12,1.0,355.0,1688.28,0.955223639,116,-63.5,-426.88,,458.05999999999995,194,160,354,288,219,507,0.00059231880967612009,0.21027317743502263,0.068708982,,0.114909849,0.300305637,0.0021831201152687422,0.77500764092040353,0.25324193337117412,,0.42352530236213604,1.1068418984412525,0.0086206896551724137,3.0603448275862069,1.0,,1.672413793,4.370689655
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-24,2.0,375.0,2713.93,1.502991205,217,-58.28,-798.56,-10.64,564.0,225,163,388,370,251,621,0.00073693868301687962,0.13817600306566494,0.079957847,-0.003920514,0.082905602,0.228819461,0.0035460992907801418,0.66489361702127658,0.38475177304964536,-0.018865248226950355,0.39893617021276595,1.1010638297872339,0.0092165898617511521,1.728110599078341,1.0,-0.049032258,1.036866359,2.861751152
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-23,2.0,355.0,2476.21,1.352142729,198,-102.06,-728.64,-21.01,445.43999999999994,205,169,374,339,245,584,0.000807685939399324,0.14336425424338,0.079960908,-0.008484741,0.082787809,0.235844294,0.0044899425287356328,0.79696479885057481,0.44450431034482762,-0.047166846264367825,0.46021910919540238,1.3110632183908049,0.010101010101010102,1.792929292929293,1.0,-0.106111111,1.035353535,2.949494949
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-27,2.0,429.0,2138.58,1.175455023,147,-61.15,-545.37,-44.25,562.70999999999992,154,191,345,243,272,515,0.0009351999925184001,0.20060039839519683,0.068737199,-0.0206913,0.072010399,0.240813998,0.0035542286435286388,0.762382044036893,0.26123580529935492,-0.078637308738071135,0.27367560555170517,0.91521387570862445,0.013605442176870748,2.9183673469387754,1.0,-0.301020408,1.047619048,3.503401361
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-26,2.0,420.0,2755.24,1.632213525,220,-64.57,-809.6,-19.96,576.97,236,145,381,360,209,569,0.00072588957767744371,0.15243681131226319,0.079847854,-0.007244378,0.08565497,0.206515585,0.0034663847340416312,0.72794079414874258,0.38130232074457943,-0.034594519645735483,0.40903339861691246,0.98618645683484407,0.00909090909090909,1.9090909090909092,1.0,-0.090727273,1.072727273,2.586363636
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-27,1.0,159.0,3190.55,1.842722577,330,-147.24,-1214.4,-29.21,436.72,471,317,788,704,428,1132,0.00031342558493049785,0.049834668003949159,0.103430443,-0.009155161,0.147623451,0.354797762,0.0022897966660560543,0.36407766990291263,0.75563289979849779,-0.066884960615497341,1.0784942297124014,2.5920498259754532,0.0030303030303030303,0.48181818181818181,1.0,-0.088515152,1.427272727,3.43030303
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-17,2.0,300.0,2132.23,1.203351352,148,-109.35,-544.64,-24.74,531.62,221,190,411,343,251,594,0.000937985114176238,0.1406977671264357,0.069410898,-0.011602876,0.103647355,0.278581579,0.0037620857003122531,0.56431285504683792,0.27839434182310674,-0.046537000112862568,0.41571046988450394,1.1173394529927392,0.013513513513513514,2.0270270270270272,1.0,-0.167162162,1.493243243,4.013513514
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-02,3.0,572.0,2152.39,1.208550082,150,-75.45,-552,-48.89,584.62,141,122,263,222,177,399,0.0013937994508430164,0.26575109529406848,0.069689973,-0.022714285,0.065508574,0.185375327,0.00513153843522288,0.97841332831582906,0.256576921761144,-0.083626971366015532,0.24118230645547534,0.682494611884643,0.02,3.8133333333333335,1.0,-0.325933333,0.94,2.66
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-03,1.0,240.0,2347.26,1.381129442,164,-94.92,-598.6,-73.77,582.31,210,168,378,324,221,545,0.00042602864616616816,0.10224687507988037,0.069868698,-0.031428133,0.089466016,0.232185612,0.0017172983462416928,0.41215160309800625,0.28163692878363761,-0.12668509900224967,0.36063265271075545,0.93592759870172249,0.0060975609756097563,1.4634146341463414,1.0,-0.449817073,1.280487805,3.323170732
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-19,2.0,445.0,1876.23,1.117651557,129,-110.27,-474.72,-35.32,451.65999999999997,174,149,323,286,209,495,0.0010659673920574769,0.23717774473278863,0.068754897,-0.018824984,0.092739163,0.26382693,0.004428109639994687,0.98525439489881772,0.28561307177965728,-0.07820041624230617,0.38524553867953776,1.0959571358986848,0.015503875968992248,3.4496124031007751,1.0,-0.27379845,1.348837209,3.837209302
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-07,2.0,420.0,1971.02,1.165496387,136,-65.66,-500.49,-60.02,498.0,192,140,332,330,186,516,0.0010147030471532505,0.21308763990218263,0.068999807,-0.030451238,0.097411493,0.261793386,0.0040160642570281121,0.84337349397590367,0.27309236947791166,-0.12052208835341366,0.38554216867469882,1.036144578313253,0.014705882352941176,3.0882352941176472,1.0,-0.441323529,1.411764706,3.794117647
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-29,1.0,241.0,2215.35,1.417838679,153,-64.34,-567.63,-44.23,521.52,251,188,439,372,258,630,0.00045139594195048186,0.10878642201006614,0.069063579,-0.019965243,0.113300381,0.284379443,0.0019174720049087283,0.46211075318300354,0.29337321675103545,-0.084809786777113053,0.48128547323209081,1.2080073630924988,0.0065359477124183009,1.5751633986928104,1.0,-0.289084967,1.640522876,4.117647059
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-10,2.0,473.0,1474.18,0.939426427,103,-59.73,-379.04,-21.35,409.15,95,121,216,134,168,302,0.00135668642906565,0.32085634047402622,0.069869351,-0.014482628,0.064442605,0.204859651,0.0048881828180373952,1.1560552364658438,0.25174141512892584,-0.05218135158254919,0.23218868385677627,0.73811560552364663,0.019417475728155338,4.592233009708738,1.0,-0.207281553,0.922330097,2.932038835
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-15,1.0,170.0,2408.3,1.593018843,190,-240.77,-699.2,-17.78,415.78999999999996,227,219,446,377,320,697,0.000415230660631981,0.070589212307436769,0.078893826,-0.007382801,0.09425736,0.28941577,0.0024050602467591813,0.40886024194906084,0.4569614468842445,-0.042761971187378248,0.54594867601433417,1.6763269919911494,0.005263157894736842,0.89473684210526316,1.0,-0.093578947,1.194736842,3.668421053
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-23,2.0,395.0,2420.31,1.572329405,168,-105.39,-623.28,-52.64,592.09,263,226,489,399,286,685,0.00082634042746590312,0.16320223442451587,0.069412596,-0.02174928,0.108663766,0.283021596,0.003377864851627286,0.667128308196389,0.28374064753669204,-0.088905402894830177,0.44418922798898813,1.1569187116823456,0.011904761904761904,2.3511904761904763,1.0,-0.313333333,1.56547619,4.077380952
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-05,2.0,738.0,1846.87,1.190616979,126,-69.2,-463.68,-35.76,482.01999999999992,122,110,232,172,151,323,0.0010829132532338497,0.39959499044329055,0.068223535,-0.019362489,0.066057708,0.17489049,0.0041492054271607,1.5310568026222982,0.26139994191112403,-0.0741877930376333,0.25310153105680266,0.670096676486453,0.015873015873015872,5.8571428571428568,1.0,-0.283809524,0.968253968,2.563492063
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-26,2.0,497.0,1685.6,1.086147015,117,-54.31,-430.56,-22.98,468.12,147,138,285,259,196,455,0.0011865211200759373,0.29485049833887045,0.069411486,-0.013633128,0.087209302,0.269933555,0.00427240878407246,1.0616935828420062,0.24993591386823891,-0.049089976928992564,0.31402204562932579,0.97197299837648465,0.017094017094017096,4.2478632478632479,1.0,-0.196410256,1.256410256,3.888888889
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-24,2.0,572.0,1093.7,0.699730811,69,-7.68,-253.92,-10.77,369.78999999999996,74,55,129,117,82,199,0.001828655024229679,0.52299533692968814,0.063088598,-0.009847307,0.067660236,0.181951175,0.0054084750804510671,1.5468238730090054,0.18659239027556182,-0.029124638308228996,0.20011357797668949,0.5381432705048812,0.028985507246376812,8.2898550724637676,1.0,-0.156086957,1.072463768,2.884057971
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-08,2.0,469.0,1649.39,0.971355041,106,-80.42,-393.26,-47.23,412.54,215,167,382,335,215,550,0.0012125694953892044,0.28434754666876844,0.064266183,-0.028634829,0.130351221,0.333456611,0.0048480147379648033,1.1368594560527463,0.25694478111213459,-0.11448586803703882,0.52116158433121629,1.3332040529403208,0.018867924528301886,4.4245283018867925,1.0,-0.445566038,2.028301887,5.188679245
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-23,2.0,502.0,1647.47,0.971188245,121,-73.17,-445.28,-29.98,389.29999999999995,189,129,318,292,167,459,0.0012139826521879002,0.304709645699163,0.07344595,-0.0181976,0.114721361,0.278609019,0.005137426149499102,1.2894939635242746,0.31081428204469563,-0.077010017980991538,0.48548677112766508,1.1790393013100438,0.016528925619834711,4.1487603305785123,1.0,-0.247768595,1.561983471,3.79338843
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-10,2.0,428.0,1983.71,1.16304709,144,-85.93,-529.92,-37.25,449.97000000000014,219,172,391,351,213,564,0.0010082118858099219,0.21575734356332327,0.072591256,-0.018777946,0.110399201,0.284315752,0.0044447407604951425,0.95117452274596059,0.32002133475565026,-0.082783296664222031,0.48669911327421811,1.2534168944596302,0.013888888888888888,2.9722222222222223,1.0,-0.258680556,1.520833333,3.916666667
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-09,2.0,432.0,2426.31,1.40400388,168,-69.6,-613.2,-75.29,602.18999999999994,207,189,396,328,257,585,0.00082429697771513127,0.17804814718646836,0.069240946,-0.03103066,0.085314737,0.241106866,0.0033212109134990622,0.71738155731579745,0.27898171673392119,-0.12502698483867219,0.34374532954715292,0.97145419219847562,0.011904761904761904,2.5714285714285716,1.0,-0.448154762,1.232142857,3.482142857
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-28,2.0,548.0,1679.75,0.912870399,117,-55.6,-430.56,,499.86000000000007,131,104,235,188,149,337,0.0011906533710373567,0.32623902366423574,0.069653222,,0.077987796,0.200625093,0.0040011203136878322,1.0963069659504661,0.23406553835073818,,0.262073380546553,0.67418877285639967,0.017094017094017096,4.683760683760684,1.0,,1.11965812,2.88034188
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-01,1.0,193.0,3078.24,1.649016101,317,-93.3,-1166.56,,385.61,333,222,555,518,301,819,0.00032486095950933,0.062698165185300692,0.102980924,,0.1081787,0.266061126,0.0025932937423821995,0.50050569227976449,0.82207411633515726,,0.86356681621327247,2.1239075750110215,0.0031545741324921135,0.60883280757097791,1.0,,1.050473186,2.583596215
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-28,1.0,146.0,2658.05,1.502406462,218,-71.61,-808.78,-63.24,488.1400000000001,310,253,563,490,343,833,0.00037621564680875077,0.054927484434077613,0.082015011,-0.023791878,0.116626851,0.313387634,0.0020485926168722084,0.29909452206334242,0.44659319047814144,-0.12955299709099846,0.63506371123038463,1.7064776498545495,0.0045871559633027525,0.66972477064220182,1.0,-0.290091743,1.422018349,3.821100917
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-11,2.0,342.0,6514.31,3.430667689,448,-2188.92,-1648.64,,592.0200000000001,459,317,776,844,443,1287,0.00030701639928096757,0.052499804277045453,0.068771673,,0.070460264,0.197565053,0.0033782642478294646,0.57768318637883842,0.75673119151380008,,0.7753116448768621,2.1739130434782603,0.004464285714285714,0.7633928571428571,1.0,,1.024553571,2.872767857
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-02,1.0,132.0,2703.99,1.371917142,225,-92.85,-821.25,-60.4,544.06,294,298,592,474,418,892,0.0003698238528988643,0.048816748582650088,0.083210367,-0.022337361,0.108728213,0.329882877,0.0018380325699371394,0.24262029923170242,0.41355732823585639,-0.11101716722420323,0.540381575561519,1.6395250523839284,0.0044444444444444444,0.58666666666666667,1.0,-0.268444444,1.306666667,3.964444444
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-11,2.0,388.0,2280.38,1.206697447,160,-100.25,-593.6,-12.48,552.18,214,189,403,326,264,590,0.00087704680798814225,0.17014708074969961,0.070163745,-0.005472772,0.093844008,0.258728808,0.0036220073164547795,0.70266941939222727,0.28976058531638238,-0.022601325654677824,0.38755478286066142,1.06849215835416,0.0125,2.425,1.0,-0.078,1.3375,3.6875
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-16,2.0,593.0,1950.14,1.03110137,136,-89.21,-500.48,-19.9,528.36,142,111,253,213,153,366,0.001025567395161373,0.30408073266534708,0.069738583,-0.010204396,0.072815285,0.187678833,0.0037852979029449618,1.122340828223181,0.2574002574002574,-0.037663714134302369,0.26875615110909229,0.692709516238928,0.014705882352941176,4.3602941176470589,1.0,-0.146323529,1.044117647,2.691176471
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-28,2.0,423.0,1551.96,0.828468041,107,-31.85,-393.76,-91.1,380.87000000000006,169,124,293,271,171,442,0.001288693007551741,0.27255857109719323,0.068945076,-0.058699966,0.108894559,0.284801155,0.00525113555806443,1.1106151705306271,0.280935752356447,-0.2391892246698348,0.4437209546564444,1.1605009583322392,0.018691588785046728,3.9532710280373831,1.0,-0.851401869,1.579439252,4.130841121
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-21,2.0,449.0,1728.65,0.92139164,120,-62.72,-441.6,-32.19,447.1,172,120,292,292,196,488,0.001156972203742805,0.25974025974025972,0.069418332,-0.018621468,0.09949961,0.282301218,0.004473272198613285,1.0042496085886825,0.26839633191679713,-0.071997316036680817,0.38470140908074252,1.0914784164616416,0.016666666666666666,3.7416666666666667,1.0,-0.26825,1.433333333,4.066666667
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-06,2.0,660.0,1815.41,0.957679021,124,-51.12,-456.32,-31.93,525.40000000000009,96,87,183,150,120,270,0.0011016795104136256,0.36355423843649642,0.06830413,-0.017588313,0.052880616,0.148726734,0.0038066235249333835,1.2561857632280164,0.23601065854586978,-0.060772744575561463,0.18271792919680241,0.51389417586600672,0.016129032258064516,5.32258064516129,1.0,-0.2575,0.774193548,2.177419355
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-30,1.0,200.0,2829.32,1.469371244,294,-105.75,-1081.92,-43.01,408.76,371,274,645,584,388,972,0.00035344181640818289,0.070688363281636579,0.103911894,-0.015201533,0.131126914,0.343545446,0.0024464233290928663,0.48928466581857327,0.71924845875330268,-0.10522066738428418,0.90762305509345342,2.3779234758782661,0.0034013605442176869,0.68027210884353739,1.0,-0.146292517,1.261904762,3.306122449
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-24,2.0,456.0,2112.49,1.083688533,145,-70.26,-529.25,-42.81,568.84999999999991,188,142,330,310,189,499,0.00094675004378718959,0.21585900998347923,0.068639378,-0.020265185,0.088994504,0.236214136,0.0035158653423573881,0.8016172980574845,0.25490023732091066,-0.0752570976531599,0.33049134218159448,0.87720840291816837,0.013793103448275862,3.1448275862068966,1.0,-0.295241379,1.296551724,3.44137931
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-12,2.0,346.0,3957.62,1.976634921,409,-172.97,-1517.39,-109.15,316.83000000000004,351,301,652,598,440,1038,0.000505354228046149,0.087426281451983764,0.10334494,-0.027579707,0.088689667,0.262278844,0.0063125335353344057,1.0920683016128523,1.290913107975886,-0.3445065176908752,1.1078496354511882,3.2762049048385564,0.0048899755501222494,0.84596577017114916,1.0,-0.266870416,0.858190709,2.537897311
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-24,2.0,352.0,1921.97,0.982725738,133,-56.36,-493.43,-47.8,471.51,190,185,375,318,256,574,0.0010405989687664219,0.18314541850289026,0.069199831,-0.024870315,0.098856902,0.298651904,0.0042416915866047384,0.746537719242434,0.28207249050921507,-0.10137642891985324,0.40296070072745011,1.2173654853555598,0.015037593984962405,2.6466165413533833,1.0,-0.359398496,1.428571429,4.315789474
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-17,2.0,321.0,1946.76,0.975079639,133,-92.87,-493.43,-19.92,418.19000000000005,206,166,372,332,213,545,0.0010273480038628284,0.16488935461998397,0.068318642,-0.010232386,0.105816844,0.279952331,0.0047825151247040815,0.76759367751500507,0.31803725579282138,-0.047633850642052653,0.49259905784452035,1.3032353714818621,0.015037593984962405,2.4135338345864663,1.0,-0.149774436,1.54887218,4.097744361
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-11,2.0,752.0,3923.92,1.961837783,310,-263.46,-1140.79,-42.17,746.07999999999993,168,143,311,279,192,471,0.0005096943872454076,0.19164508960427326,0.07900263,-0.010746906,0.042814329,0.120033028,0.00268067767531632,1.0079348059189364,0.41550503967402963,-0.056522088784044612,0.22517692472657089,0.63129959253699341,0.0064516129032258064,2.4258064516129032,1.0,-0.136032258,0.541935484,1.519354839
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-01,1.0,124.0,3837.59,1.85881384,397,-115.8,-1449.05,-37.14,487.30999999999989,445,342,787,785,462,1247,0.00026058020789088983,0.032311945778470338,0.103450343,-0.009677949,0.115958193,0.324943519,0.0020520818370236608,0.25445814779093395,0.81467648929839342,-0.076214319427058766,0.91317641747552913,2.5589460507685051,0.0025188916876574307,0.31234256926952142,1.0,-0.093551637,1.120906801,3.141057935
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-13,1.0,209.0,2170.06,1.063759271,149,-70.28,-552.79,-43.09,552.88,215,201,416,325,262,587,0.00046081675161055457,0.0963107010866059,0.068661696,-0.019856594,0.099075602,0.270499433,0.0018087107509767038,0.37802054695413112,0.26949790189552886,-0.077937346259586177,0.38887281145999131,1.0617132108233251,0.0067114093959731542,1.4026845637583893,1.0,-0.289194631,1.44295302,3.939597315
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-19,2.0,282.0,3043.99,1.452139814,245,-82.35,-901.6,-10.53,654.18,261,163,424,438,225,663,0.00065703238184093907,0.0926415658395724,0.080486467,-0.003459275,0.085742726,0.217806235,0.003057262527133205,0.43107401632578191,0.37451465957381763,-0.016096487205356325,0.39897275979088326,1.0134825277446575,0.00816326530612245,1.1510204081632653,1.0,-0.042979592,1.065306122,2.706122449
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-18,2.0,522.0,2037.2,0.955865271,135,-15.45,-496.79,-41.15,607.15000000000009,123,114,237,184,160,344,0.00098173964264677014,0.25623404673080696,0.066267426,-0.020199293,0.060376988,0.168859219,0.0032940788931894913,0.85975459112245722,0.22235032529029067,-0.067775673227373781,0.20258585193115372,0.56658156962859252,0.014814814814814815,3.8666666666666667,1.0,-0.304814815,0.911111111,2.548148148
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-17,2.0,295.0,1899.06,0.910502303,130,-108.29,-474.5,-51.86,434.26,221,160,381,378,217,595,0.001053152612345055,0.15534001032089562,0.06845492,-0.027308247,0.116373364,0.313312902,0.0046055358540966242,0.67931653847925211,0.29935983051628057,-0.11942154469672546,0.508911711877677,1.3701469165937457,0.015384615384615385,2.2692307692307692,1.0,-0.398923077,1.7,4.576923077
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-16,1.0,211.0,2253.72,1.169537563,155,-87.72,-565.75,-12.45,606.39,198,212,410,311,291,602,0.0004437108425181478,0.093622987771329186,0.068775181,-0.0055242,0.087854747,0.267113927,0.0016491037121324559,0.34796088325994823,0.25561107538053068,-0.020531341216049076,0.32652253500222628,0.99276043470373854,0.0064516129032258064,1.3612903225806452,1.0,-0.080322581,1.277419355,3.883870968
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-18,1.0,237.0,2763.15,1.409294252,223,-84.24,-820.64,-57.79,537.2,231,155,386,385,219,604,0.00036190579592132167,0.085771673633353238,0.080704992,-0.020914536,0.083600239,0.218591101,0.0018615040953090095,0.44117647058823528,0.4151154132539091,-0.10757632166790766,0.43000744601638119,1.1243484735666418,0.0044843049327354259,1.0627802690582959,1.0,-0.259147982,1.035874439,2.708520179
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-07,2.0,422.0,1945.78,0.989366106,134,-91.95,-493.12,-29.93,494.91,169,136,305,264,162,426,0.0010278654318576612,0.21687960612196652,0.068866984,-0.015382006,0.086854629,0.218935337,0.0040411387929118426,0.85268028530439877,0.27075629912509341,-0.060475642035925717,0.34147622800105065,0.86076256289022246,0.014925373134328358,3.1492537313432836,1.0,-0.223358209,1.26119403,3.179104478
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-23,2.0,427.0,2251.46,1.172463245,156,-91.49,-578.76,-24.85,525.69,230,195,425,345,269,614,0.00088831247279543045,0.1896547129418244,0.069288373,-0.011037282,0.102155934,0.272711929,0.0038045235785348777,0.8122657840171964,0.29675283912572042,-0.047271205463295857,0.43752021153151094,1.1679887386102075,0.01282051282051282,2.7371794871794872,1.0,-0.159294872,1.474358974,3.935897436
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-25,2.0,473.0,1925.88,1.048442901,134,-52.2,-489.11,-78.54,465.65999999999997,141,140,281,234,187,421,0.0010384863023656717,0.24560201050948136,0.069578582,-0.040781357,0.073213284,0.218601367,0.0042949791693510288,1.0157625735515183,0.28776360434651893,-0.16866383198041493,0.30279603143924755,0.90409311514839164,0.014925373134328358,3.5298507462686568,1.0,-0.586119403,1.052238806,3.141791045
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-28,1.0,191.0,3303.28,1.894397578,342,-148.04,-1258.56,-43.39,466.08999999999992,409,292,701,685,379,1064,0.00030272940834564431,0.057821316994018067,0.103533458,-0.013135429,0.123816328,0.32210409,0.0021455083782102174,0.40979210023815149,0.73376386534789428,-0.093093608530541327,0.87751292668797887,2.2828209144156713,0.0029239766081871343,0.55847953216374269,1.0,-0.126871345,1.195906433,3.111111111
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-17,2.0,450.0,1922.71,1.098478242,148,-35.38,-544.64,-30.88,396.59,185,116,301,298,161,459,0.0010401984698680507,0.23404465572031144,0.076974687,-0.016060664,0.096218358,0.238725549,0.0050429915025593181,1.1346730880758467,0.37318137118938954,-0.077863788799515873,0.46647671398673696,1.1573665498373635,0.013513513513513514,3.0405405405405403,1.0,-0.208648649,1.25,3.101351351
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-14,2.0,445.0,2139.57,1.228556675,163,-34.5,-599.84,-20.1,511.68999999999994,136,127,263,232,177,409,0.00093476726631986794,0.20798571675617061,0.076183532,-0.009394411,0.063564174,0.191159906,0.0039086165451738359,0.86966718130117859,0.31855224843166763,-0.039281596278997057,0.26578592507182086,0.7993120834880495,0.012269938650306749,2.7300613496932513,1.0,-0.123312883,0.834355828,2.509202454
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-13,1.0,210.0,2853.94,1.605166526,295,-113.06,-1085.6,-53.72,264.95,344,274,618,573,365,938,0.00035039279031794644,0.073582485966768751,0.103365873,-0.018823101,0.12053512,0.328668437,0.0037742970371768261,0.7926023778071335,1.1134176259671638,-0.20275523683713909,1.298358180788828,3.540290620871863,0.0033898305084745762,0.711864406779661,1.0,-0.182101695,1.166101695,3.179661017
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-26,1.0,167.0,3381.46,1.802043468,351,-161.55,-1291.68,-11.84,490.26,416,352,768,654,499,1153,0.00029573024669817178,0.049386951198594688,0.103801317,-0.003501446,0.123023783,0.340976974,0.0020397340186839637,0.34063558112022191,0.71594664055807122,-0.024150450781218129,0.84852935177252886,2.35181332354261,0.0028490028490028491,0.4757834757834758,1.0,-0.033732194,1.185185185,3.284900285
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-05,2.0,368.0,2102.15,1.121935949,145,-73.52,-533.6,-83.58,516.4,191,159,350,300,223,523,0.00095140689294293933,0.17505886830150083,0.068977,-0.039759294,0.090859358,0.248792903,0.0038729666924864447,0.71262587141750589,0.28079008520526727,-0.16185127807900854,0.36986831913245549,1.0127807900852053,0.013793103448275862,2.5379310344827588,1.0,-0.576413793,1.317241379,3.606896552
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-25,2.0,523.0,1739.9,0.930613448,121,-43.08,-445.28,-59.6,438.25,162,132,294,268,184,452,0.0011494913500775907,0.30059198804528997,0.069544227,-0.034254842,0.093108799,0.259785045,0.0045636052481460351,1.1933827723901882,0.27609811751283514,-0.13599543639475187,0.36965202509982886,1.0313747860810041,0.016528925619834711,4.3223140495867769,1.0,-0.492561983,1.338842975,3.73553719
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-08,2.0,397.0,1803.86,1.001933885,124,-73.95,-460.03,-12.4,424.91999999999996,171,186,357,257,259,516,0.0011087334937301121,0.22008359850542727,0.068741477,-0.006874148,0.094796714,0.286053241,0.0047067683328626568,0.93429351407323735,0.29181963663748473,-0.029181963663748475,0.40242869245975715,1.2143462298785654,0.016129032258064516,3.2016129032258065,1.0,-0.1,1.379032258,4.161290323
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-05,1.0,131.0,2157.03,1.207665683,149,-102.03,-552.78,-89.13,481.03999999999996,227,191,418,359,260,619,0.00046360041353156884,0.060731654172635513,0.069076462,-0.041320705,0.105237294,0.286968656,0.0020788292033926494,0.27232662564443705,0.30974555130550474,-0.18528604689838685,0.47189422917013141,1.28679527690005,0.0067114093959731542,0.87919463087248317,1.0,-0.598187919,1.523489933,4.154362416
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-19,2.0,357.0,2952.35,1.597388442,202,-110.17,-749.42,-8.08,755.99000000000012,259,226,485,380,318,698,0.00067742645689027384,0.12092062255491388,0.068420072,-0.002736803,0.087726726,0.236421833,0.0026455376393867639,0.47222846863053736,0.26719930157806315,-0.010687972063122527,0.34259712430058592,0.92329263614598067,0.0099009900990099011,1.7673267326732673,1.0,-0.04,1.282178218,3.455445545
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-20,3.0,434.0,1621.64,0.880773509,113,-46.8,-415.84,-40.67,429.97,174,133,307,280,170,450,0.0018499790335709527,0.26763030018993117,0.069682544,-0.025079549,0.107298784,0.277496855,0.00697723096960253,1.0093727469358327,0.26280903318836196,-0.094587994511244972,0.40467939623694676,1.0465846454403795,0.026548672566371681,3.84070796460177,1.0,-0.359911504,1.539823009,3.982300885
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-15,2.0,315.0,2268.42,1.223460318,156,-112.85,-578.77,-18.76,561.34,221,198,419,345,287,632,0.00088167094277073906,0.13886317348639141,0.068770334,-0.008270073,0.097424639,0.278608018,0.0035629030534079166,0.56115723091174685,0.2779064381658175,-0.033420030640966263,0.39370078740157477,1.1258773648769016,0.01282051282051282,2.0192307692307692,1.0,-0.12025641,1.416666667,4.051282051
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-23,3.0,541.0,2126.72,1.142096106,148,-69.13,-544.64,-70.73,537.56000000000006,171,149,320,276,198,474,0.0014106229310863678,0.2543823352392417,0.069590731,-0.033257787,0.080405507,0.222878423,0.0055807723788972386,1.0063992856611355,0.27531810402559709,-0.13157601011980058,0.31810402559714263,0.88176203586576374,0.020270270270270271,3.6554054054054053,1.0,-0.477905405,1.155405405,3.202702703
